time,AU10,BE10,CA10,CN10,DK10,FR10,DE10,GR10,HK10,IN10,ID10,IE10,IT10,JP10,KR10,MY10,NL10,NO10,PL10,PT10,SG10,ZA10,ES10,SE10,TW10,TH10,TR10,GB10,US10
1.44422E+12,0,98.91,107.114,0,108.256,100.303,103.85,0,0,0,0,0,98.19,0,0,0,94.98,0,0,0,0,0,102.68,116.64,0,0,0,108.45,99.313
1.44414E+12,0,98.95,107.428,0,108.18,96.334,103.87,0,0,0,0,0,98.34,0,0,0,94.96,0,0,0,0,0,102.75,116.64,0,0,0,108.72,99.703
1.44405E+12,0,99.201,107.25,0,108.354,96.64,104.168,0,0,0,0,0,98.59,0,0,0,95.25,0,0,0,0,0,103.05,116.64,0,0,0,108.82,99.477
1.44379E+12,0,99.697,107.67,0,108.933,97.1,104.647,0,0,0,0,0,98.91,0,0,0,95.768,0,0,0,0,0,103.4,116.64,0,0,0,109.58,99.922
1.44371E+12,0,99.403,107.405,0,108.771,96.74,104.396,0,0,0,0,0,98.41,0,0,0,95.5,0,0,0,0,0,102.95,116.64,0,0,0,109.13,99.656
1.44362E+12,0,99,107.335,0,108.306,96.287,103.962,0,0,0,0,0,98,0,0,0,94.999,0,0,0,0,0,102.2,116.64,0,0,0,108.99,99.688
1.44353E+12,0,98.96,107.327,0,108.302,96.24,104.039,0,0,0,0,0,98.09,0,0,0,94.99,0,0,0,0,0,102.27,116.64,0,0,0,109.14,99.48
1.44345E+12,0,98.912,107.262,0,108.367,96.15,103.949,0,0,0,0,0,97.78,0,0,0,94.934,0,0,0,0,0,101.86,116.64,0,0,0,108.93,99.125
1.44319E+12,0,98.48,106.479,0,107.797,95.703,103.38,0,0,0,0,0,97.37,0,0,0,94.57,0,0,0,0,0,100.84,116.64,0,0,0,108.37,98.461
1.4431E+12,0,98.87,107.015,0,108.261,96.12,103.785,0,0,0,0,0,97.83,0,0,0,94.93,0,0,0,0,0,101.33,116.64,0,0,0,109.31,98.789
1.44302E+12,0,98.931,106.819,0,108.334,96.293,103.837,0,0,0,0,0,97.85,0,0,0,95.003,0,0,0,0,0,101.58,116.64,0,0,0,108.74,98.645
1.44293E+12,0,99.002,106.912,0,108.362,96.351,103.886,0,0,0,0,0,97.81,0,0,0,95.014,0,0,0,0,0,101.77,116.64,0,0,0,108.98,98.816
1.44284E+12,0,98.136,106.359,0,107.46,95.539,103.007,0,0,0,0,0,97.18,0,0,0,94.31,0,0,0,0,0,101.18,116.64,0,0,0,107.98,98.195
1.44258E+12,0,98.471,107.076,0,107.669,95.81,103.228,0,0,0,0,0,97.74,0,0,0,94.569,0,0,0,0,0,101.9,116.64,0,0,0,108.4,98.828
1.4425E+12,0,97.187,106.429,0,106.504,94.51,102.014,0,0,0,0,0,96.44,0,0,0,93.405,0,0,0,0,0,100.27,116.64,0,0,0,107.44,98.289
1.44241E+12,0,97.21,105.844,0,106.577,94.52,102.127,0,0,0,0,0,96.29,0,0,0,93.46,0,0,0,0,0,100.02,116.64,0,0,0,107.55,97.363
1.44232E+12,0,97.331,106.073,0,106.919,94.634,102.287,0,0,0,0,0,96.5,0,0,0,93.639,0,0,0,0,0,100.14,116.64,0,0,0,107.83,97.445
1.44224E+12,0,98.17,107.008,0,107.83,95.47,103.284,0,0,0,0,0,96.94,0,0,0,94.46,0,0,0,0,0,100.19,116.64,0,0,0,108.37,98.328
1.44198E+12,0,98.151,107.003,0,107.853,95.452,103.242,0,0,0,0,0,97.03,0,0,0,94.38,0,0,0,0,0,100.28,116.64,0,0,0,108.62,98.312
1.44189E+12,0,97.97,106.807,0,107.51,95.183,102.94,0,0,0,0,0,96.86,0,0,0,94.15,0,0,0,0,0,100.32,116.64,0,0,0,108.28,98
1.44181E+12,0,97.95,106.81,0,107.619,95.13,102.839,0,0,0,0,0,97.02,0,0,0,94.05,0,0,0,0,0,100.61,116.64,0,0,0,108.18,98.218
1.44172E+12,0,97.88,107.031,0,107.907,95.137,103.01,0,0,0,0,0,97.04,0,0,0,94.05,0,0,0,0,0,100.79,116.64,0,0,0,108.41,98.359
1.44137E+12,0,97.99,107.333,0,107.996,95.253,103.232,0,0,0,0,0,96.72,0,0,0,94.27,0,0,0,0,0,100.64,116.64,0,0,0,108.57,98.828
1.44129E+12,0,97.5,107.108,0,107.558,94.779,102.38,0,0,0,0,0,96.52,0,0,0,93.76,0,0,0,0,0,100.57,116.64,0,0,0,107.87,98.562
1.4412E+12,0,96.91,107.186,0,106.972,94.18,102.01,0,0,0,0,0,95.78,0,0,0,93.11,0,0,0,0,0,100,116.64,0,0,0,107.59,98.343
1.44111E+12,0,96.728,107.434,0,106.813,93.934,101.912,0,0,0,0,0,95.68,0,0,0,92.952,0,0,0,0,0,99.96,116.64,0,0,0,107.65,98.625
1.44103E+12,0,96.754,106.845,0,106.821,94.022,101.919,0,0,0,0,0,96.01,0,0,0,93.055,0,0,0,0,0,100.27,116.64,0,0,0,107.54,98.046
1.44077E+12,0,97.279,107.295,0,107.399,94.525,102.492,0,0,0,0,0,96.25,0,0,0,93.55,0,0,0,0,0,100.51,116.64,0,0,0,107.54,98.375
1.44068E+12,0,97.2,107.091,0,107.458,94.445,102.45,0,0,0,0,0,96.22,0,0,0,93.49,0,0,0,0,0,100.61,116.64,0,0,0,107.34,98.328
1.4406E+12,0,97.323,107.316,0,107.857,94.593,102.778,0,0,0,0,0,95.86,0,0,0,93.653,0,0,0,0,0,100.44,116.64,0,0,0,107.56,98.421
1.44051E+12,0,96.91,108.386,0,107.614,94.26,102.49,0,0,0,0,0,95.67,0,0,0,93.35,0,0,0,0,0,100.38,116.64,0,0,0,107.95,99.343
1.44042E+12,0,98.265,109.037,0,109.015,95.382,103.815,0,0,0,0,0,96.37,0,0,0,94.619,0,0,0,0,0,100.8,116.64,0,0,0,108.9,99.937
1.44016E+12,0,98.56,108.972,0,109.361,95.857,104.18,0,0,0,0,0,96.85,0,0,0,94.95,0,0,0,0,0,101.2,116.64,0,0,0,108.6,99.64
1.44008E+12,0,98.59,108.785,0,109.224,95.854,104.09,0,0,0,0,0,97.19,0,0,0,94.98,0,0,0,0,0,101.36,116.64,0,0,0,108.11,99.359
1.43999E+12,0,98.35,108.507,0,108.902,95.642,103.71,0,0,0,0,0,97.34,0,0,0,94.74,0,0,0,0,0,101.41,116.64,0,0,0,107.31,98.859
1.4399E+12,0,98.2,107.76,0,108.754,95.57,103.49,0,0,0,0,0,97.29,0,0,0,94.51,0,0,0,0,0,101.38,116.64,0,0,0,107.12,98.265
1.43982E+12,0,98.39,107.999,0,108.961,95.819,103.58,0,0,0,0,0,97.57,0,0,0,94.69,0,0,0,0,0,101.73,116.64,0,0,0,107.57,98.484
1.43956E+12,0,98.18,107.81,0,108.667,95.544,103.41,0,0,0,0,0,97.31,0,0,0,94.55,0,0,0,0,0,101.28,116.64,0,0,0,107.16,98.203
1.43947E+12,0,98.13,107.755,0,109.093,95.808,103.5,0,0,0,0,0,97.35,0,0,0,94.65,0,0,0,0,0,101.63,116.64,0,0,0,107.5,98.312
1.43939E+12,0,98.43,107.78,0,109.389,96.097,103.78,0,0,0,0,0,97.13,0,0,0,94.89,0,0,0,0,0,101.5,116.64,0,0,0,107.93,99.781
1.4393E+12,0,98.45,107.801,0,109.082,95.938,99.13,0,0,0,0,0,97.39,0,0,0,94.79,0,0,0,0,0,97.71,116.64,0,0,0,107.6,99.843
1.43921E+12,0,97.81,107.064,0,108.398,95.32,98.5,0,0,0,0,0,96.97,0,0,0,94.09,0,0,0,0,0,97.31,116.64,0,0,0,106.7,99.078
1.43895E+12,0,98.19,107.564,0,108.783,95.66,98.91,0,0,0,0,0,97.04,0,0,0,94.45,0,0,0,0,0,97.36,116.64,0,0,0,107.33,99.64
1.43887E+12,0,97.87,107.276,0,108.285,95.232,98.46,0,0,0,0,0,96.67,0,0,0,94.01,0,0,0,0,0,96.99,116.64,0,0,0,106.72,99.109
1.43878E+12,0,97.52,107.079,0,107.798,94.747,98.11,0,0,0,0,0,96.42,0,0,0,93.61,0,0,0,0,0,96.54,116.64,0,0,0,106.31,98.718
1.4387E+12,0,98.39,107.512,0,108.999,95.72,99.081,0,0,0,0,0,97.64,0,0,0,94.54,0,0,0,0,0,97.67,116.64,0,0,0,107.14,99.14
1.43861E+12,0,98.703,107.381,0,109.109,96.045,99.317,0,0,0,0,0,97.64,0,0,0,94.76,0,0,0,0,0,97.65,116.64,0,0,0,107.1,99.781
1.43835E+12,0,98.556,107.381,0,109.075,95.859,98.93,0,0,0,0,0,97.47,0,0,0,94.485,0,0,0,0,0,97.65,116.64,0,0,0,107.05,99.484
1.43826E+12,0,98.559,106.895,0,109.039,95.889,99.005,0,0,0,0,0,97.05,0,0,0,94.613,0,0,0,0,0,97.11,116.64,0,0,0,106.3,98.812
1.43818E+12,0,97.892,106.645,0,108.342,95.262,98.398,0,0,0,0,0,96.36,0,0,0,93.929,0,0,0,0,0,96.64,116.64,0,0,0,106.31,98.562
1.43809E+12,0,98.15,106.77,0,108.677,95.545,98.57,0,0,0,0,0,96.52,0,0,0,94.18,0,0,0,0,0,96.98,116.64,0,0,0,106.54,98.937
1.438E+12,0,98.15,107.244,0,108.68,95.552,98.64,0,0,0,0,0,96.39,0,0,0,94.27,0,0,0,0,0,96.9,116.64,0,0,0,106.7,99.156
1.43774E+12,0,98.18,106.956,0,108.694,95.606,98.6,0,0,0,0,0,96.55,0,0,0,94.25,0,0,0,0,0,97.08,116.64,0,0,0,106.61,98.796
1.43766E+12,0,97.73,106.824,0,108.173,95.052,98.24,0,0,0,0,0,96.43,0,0,0,93.79,0,0,0,0,0,96.73,116.64,0,0,0,105.87,98.531
1.43757E+12,0,97.419,106.436,0,108.084,94.88,98.162,0,0,0,0,0,95.98,0,0,0,93.59,0,0,0,0,0,96.29,116.64,0,0,0,105.79,98.269
1.43749E+12,0,97.16,106.214,0,107.63,94.543,97.9,0,0,0,0,0,95.74,0,0,0,93.35,0,0,0,0,0,96.09,116.64,0,0,0,105.32,98.207
1.4374E+12,0,97.45,106.11,0,107.789,94.955,97.999,0,0,0,0,0,96.42,0,0,0,93.595,0,0,0,0,0,96.9,116.64,0,0,0,105.42,97.843
1.43714E+12,0,97.13,106.229,0,107.559,94.627,97.86,0,0,0,0,0,96.2,0,0,0,93.34,0,0,0,0,0,96.88,116.64,0,0,0,105.37,98.113
1.43705E+12,0,96.5,106.1,0,107.098,94.075,97.42,0,0,0,0,0,95.62,0,0,0,92.82,0,0,0,0,0,96.49,116.64,0,0,0,105.37,97.988
1.43697E+12,0,96.565,105.981,0,107.235,94.203,97.665,0,0,0,0,0,95.43,0,0,0,92.946,0,0,0,0,0,96.09,116.64,0,0,0,104.9,98
1.43688E+12,0,95.534,105.453,0,106.519,93.344,96.898,0,0,0,0,0,94.82,0,0,0,92.042,0,0,0,0,0,95.36,116.64,0,0,0,104.98,97.55
1.43679E+12,0,95.416,105.076,0,106.286,93.095,96.806,0,0,0,0,0,94.31,0,0,0,91.902,0,0,0,0,0,95.16,116.64,0,0,0,105.08,97.425
1.43654E+12,0,95.18,105.125,0,105.756,92.725,96.37,0,0,0,0,0,94.25,0,0,0,91.56,0,0,0,0,0,95.18,116.64,0,0,0,105.43,97.937
1.43645E+12,0,96.19,105.988,0,107.512,93.826,97.79,0,0,0,0,0,94.07,0,0,0,92.66,0,0,0,0,0,94.96,116.64,0,0,0,106.46,98.457
1.43636E+12,0,96.405,106.7,0,108.065,94.104,98.331,0,0,0,0,0,93.58,0,0,0,93.01,0,0,0,0,0,94.38,116.64,0,0,0,106.97,99.363
1.43628E+12,0,96.458,106.153,0,108.359,94.123,98.594,0,0,0,0,0,93.55,0,0,0,93.054,0,0,0,0,0,93.31,116.64,0,0,0,107.67,98.863
1.43619E+12,0,95.595,105.587,0,107.321,93.14,97.568,0,0,0,0,0,92.36,0,0,0,92.09,0,0,0,0,0,93.26,116.64,0,0,0,105.96,98.593
1.43584E+12,0,95.14,104.591,0,106.495,92.539,96.88,0,0,0,0,0,92.67,0,0,0,91.57,0,0,0,0,0,93.54,116.64,0,0,0,105.44,97.894
1.43576E+12,0,95.412,105.115,0,106.829,92.899,97,0,0,0,0,0,92.82,0,0,0,91.99,0,0,0,0,0,93.67,116.64,0,0,0,105.34,97.425
1.43567E+12,0,96.225,105.115,0,107.326,93.709,97.749,0,0,0,0,0,92.68,0,0,0,92.729,0,0,0,0,0,93.53,116.64,0,0,0,105.88,98.031
1.43558E+12,0,95.847,104.558,0,107.167,93.301,97.418,0,0,0,0,0,91.91,0,0,0,92.4,0,0,0,0,0,92.58,116.64,0,0,0,105.56,98
1.43533E+12,0,95.17,103.424,0,105.725,92.599,96.14,0,0,0,0,0,94.34,0,0,0,91.5,0,0,0,0,0,95.34,116.64,0,0,0,104.61,96.937
1.43524E+12,0,95.64,103.933,0,106.391,93.133,96.64,0,0,0,0,0,94.64,0,0,0,91.9,0,0,0,0,0,95.63,116.64,0,0,0,104.88,97.582
1.43515E+12,0,95.852,104.294,0,106.578,93.355,96.921,0,0,0,0,0,94.57,0,0,0,92.128,0,0,0,0,0,95.42,116.64,0,0,0,105.05,97.843
1.43507E+12,0,95.62,103.788,0,106.289,93.155,96.578,0,0,0,0,0,94.41,0,0,0,91.904,0,0,0,0,0,95.41,116.64,0,0,0,105.18,97.738
1.43498E+12,0,95.524,104.027,0,106.174,93.052,96.422,0,0,0,0,0,94.44,0,0,0,91.748,0,0,0,0,0,95.71,116.64,0,0,0,105.29,97.906
1.43472E+12,0,96.304,104.858,0,107.633,93.845,97.662,0,0,0,0,0,93.28,0,0,0,92.746,0,0,0,0,0,94.06,116.64,0,0,0,106.12,98.718
1.43463E+12,0,95.496,104.139,0,107.493,93.011,96.66,0,0,0,0,0,92.88,0,0,0,91.986,0,0,0,0,0,93.66,116.64,0,0,0,105.82,98.144
1.43455E+12,0,95.74,104.505,0,107.521,93.057,97.16,0,0,0,0,0,92.76,0,0,0,92.2,0,0,0,0,0,93.35,116.64,0,0,0,105.67,98.3
1.43446E+12,0,95.641,104.658,0,107.652,93.063,97.281,0,0,0,0,0,92.65,0,0,0,92.085,0,0,0,0,0,93.16,116.64,0,0,0,106.16,98.375
1.43438E+12,0,95.33,104.373,0,107.399,92.8,96.93,0,0,0,0,0,92.45,0,0,0,91.8,0,0,0,0,0,92.7,116.64,0,0,0,106,97.937
1.43412E+12,0,95.794,104.035,0,107.294,93.172,96.801,0,0,0,0,0,93.67,0,0,0,92.016,0,0,0,0,0,94.06,116.64,0,0,0,106.47,97.675
1.43403E+12,0,95.93,103.976,0,106.773,93.271,96.39,0,0,0,0,0,94.22,0,0,0,92.03,0,0,0,0,0,95.11,116.64,0,0,0,105.63,97.75
1.43394E+12,0,95.19,103.11,0,105.798,92.458,95.58,0,0,0,0,0,93.42,0,0,0,91.17,0,0,0,0,0,94.3,116.64,0,0,0,104.98,96.894
1.43386E+12,0,95.326,103.339,0,106.188,92.741,95.863,0,0,0,0,0,93.08,0,0,0,91.416,0,0,0,0,0,94.16,116.64,0,0,0,105.33,97.425
1.43377E+12,0,96.05,103.966,0,106.915,93.355,96.43,0,0,0,0,0,93.28,0,0,0,92.15,0,0,0,0,0,94.07,116.64,0,0,0,105.83,97.687
1.43351E+12,0,96.37,103.841,0,107.274,93.741,96.69,0,0,0,0,0,93.43,0,0,0,92.46,0,0,0,0,0,94.29,116.64,0,0,0,105.55,97.519
1.43342E+12,0,96.78,104.645,0,107.337,94.052,96.95,0,0,0,0,0,94.1,0,0,0,92.84,0,0,0,0,0,95.18,116.64,0,0,0,106.11,98.375
1.43334E+12,0,96.68,104.292,0,106.884,93.616,96.56,0,0,0,0,0,94.25,0,0,0,92.32,0,0,0,0,0,95.34,116.64,0,0,0,105.6,97.906
1.43325E+12,0,97.828,104.938,0,108.577,95.131,98.076,0,0,0,0,0,94.6,0,0,0,93.896,0,0,0,0,0,95.44,116.64,0,0,0,106.66,98.75
1.43317E+12,0,99.214,105.65,0,110.402,96.427,99.477,0,0,0,0,0,95.63,0,0,0,95.255,0,0,0,0,0,96.06,116.64,0,0,0,107.59,99.531
1.43291E+12,0,99.93,105.758,0,110.982,97.141,100.13,0,0,0,0,0,96.84,0,0,0,95.88,0,0,0,0,0,97.54,116.64,0,0,0,107.95,100.015
1.43282E+12,0,99.53,105.299,0,110.553,96.709,99.74,0,0,0,0,0,96.59,0,0,0,95.45,0,0,0,0,0,97.32,116.64,0,0,0,107.65,99.925
1.43273E+12,0,99.324,105.365,0,110.286,96.551,99.438,0,0,0,0,0,96.65,0,0,0,95.124,0,0,0,0,0,97.55,116.64,0,0,0,107.21,99.957
1.43265E+12,0,99.332,105.004,0,110.234,96.62,99.584,0,0,0,0,0,95.98,0,0,0,95.18,0,0,0,0,0,96.98,116.64,0,0,0,107.34,99.906
1.4323E+12,0,98.878,104.369,0,109.547,96.155,98.928,0,0,0,0,0,96.77,0,0,0,94.697,0,0,0,0,0,97.85,116.64,0,0,0,106.91,99.187
1.43222E+12,0,98.75,104.596,0,109.119,95.995,98.704,0,0,0,0,0,96.95,0,0,0,94.457,0,0,0,0,0,98,116.64,0,0,0,106.51,99.406
1.43213E+12,0,98.83,104.141,0,109.209,96.035,98.8,0,0,0,0,0,96.8,0,0,0,94.62,0,0,0,0,0,97.76,116.64,0,0,0,106.42,98.718
1.43204E+12,0,99.041,103.828,0,109.357,96.265,98.941,0,0,0,0,0,96.96,0,0,0,94.84,0,0,0,0,0,98.46,116.64,0,0,0,106.57,98.55
1.43196E+12,0,98.583,104.93,0,108.752,95.791,98.604,0,0,0,0,0,96.3,0,0,0,94.409,0,0,0,0,0,97.4,116.64,0,0,0,106.65,99.332
1.4317E+12,0,98.874,104.93,0,109.041,96.172,98.849,0,0,0,0,0,97.31,0,0,0,94.689,0,0,0,0,0,98.3,116.64,0,0,0,107.1,99.8
1.43161E+12,0,98.25,104.066,0,108.231,95.645,98.06,0,0,0,0,0,96.71,0,0,0,94.02,0,0,0,0,0,97.51,116.64,0,0,0,106.26,98.894
1.43152E+12,0,97.953,103.839,0,108.001,95.119,97.769,0,0,0,0,0,96.17,0,0,0,93.755,0,0,0,0,0,97.07,116.64,0,0,0,106.26,97.582
1.43144E+12,0,98.33,104.138,0,108.627,95.484,98.306,0,0,0,0,0,96.7,0,0,0,94.093,0,0,0,0,0,97.63,115.82,0,0,0,106.24,97.738
1.43135E+12,0,99.048,103.92,0,109.592,96.12,98.965,0,0,0,0,0,97.13,0,0,0,94.742,0,0,0,0,0,98.57,116.26,0,0,0,106.82,97.644
1.43109E+12,0,99.74,105.084,0,110.355,96.797,99.56,0,0,0,0,0,97.78,0,0,0,95.35,0,0,0,0,0,98.91,116.86,0,0,0,107.32,98.75
1.43101E+12,0,99.224,104.593,0,109.941,96.306,99.224,0,0,0,0,0,97.25,0,0,0,94.879,0,0,0,0,0,98.48,116.18,0,0,0,106.79,98.156
1.43092E+12,0,98.871,103.929,0,110.107,95.935,98.981,0,0,0,0,0,95.77,0,0,0,94.819,0,0,0,0,0,96.67,117.39,0,0,0,106.38,97.8
1.43083E+12,0,99.83,104.709,0,110.946,96.93,99.78,0,0,0,0,0,96.92,0,0,0,95.73,0,0,0,0,0,97.99,117.63,0,0,0,106.37,98.425
1.43075E+12,0,100.78,104.933,0,111.588,97.744,100.43,0,0,0,0,0,99.65,0,0,0,96.58,0,0,0,0,0,100.62,118.75,0,0,0,107.59,98.718
1.43049E+12,0,101.46,105.459,0,112.598,98.629,101.17,0,0,0,0,0,99.65,0,0,0,97.39,0,0,0,0,0,100.49,119.72,0,0,0,107.59,98.988
1.4304E+12,0,101.74,106.201,0,112.638,98.629,101.4,0,0,0,0,0,100.19,0,0,0,97.64,0,0,0,0,0,101.02,119.72,0,0,0,107.59,99.718
1.43031E+12,0,102.173,106.155,0,113.511,99.275,102.001,0,0,0,0,0,99.91,0,0,0,98.161,0,0,0,0,0,101.04,120.68,0,0,0,107.66,99.593
1.43023E+12,0,120.18,106.443,0,114.836,100.752,103.22,0,0,0,0,0,120.98,0,0,0,116.09,0,0,0,0,0,102.28,121.22,0,0,0,108.91,99.968
1.43014E+12,0,120.29,107.328,0,115.114,100.794,103.25,0,0,0,0,0,121.29,0,0,0,116.08,0,0,0,0,0,102.76,121.16,0,0,0,108.93,100.656
1.42988E+12,0,120.32,107.569,0,114.971,100.785,103.33,0,0,0,0,0,120.41,0,0,0,116.13,0,0,0,0,0,101.8,121,0,0,0,109.31,100.769
1.4298E+12,0,120.36,107.182,0,114.862,100.834,103.19,0,0,0,0,0,120.66,0,0,0,116.02,0,0,0,0,0,101.8,120.96,0,0,0,108.92,100.312
1.42971E+12,0,120.4,107.005,0,114.826,100.834,103.26,0,0,0,0,0,120.32,0,0,0,116.11,0,0,0,0,0,101.85,121.21,0,0,0,108.87,100.125
1.42962E+12,0,120.82,107.53,0,115.586,101.272,103.81,0,0,0,0,0,120.14,0,0,0,116.58,0,0,0,0,0,101.12,121.53,0,0,0,110.02,100.8
1.42954E+12,0,120.912,107.758,0,115.909,101.389,104.151,0,0,0,0,0,119.98,0,0,0,116.877,0,0,0,0,0,101.08,122.15,0,0,0,110.05,101.05
1.42928E+12,0,120.94,107.93,0,115.886,101.267,104.19,0,0,0,0,0,119.78,0,0,0,116.92,0,0,0,0,0,100.79,122.24,0,0,0,109.89,101.343
1.42919E+12,0,121.17,108.234,0,115.891,101.412,104.084,0,0,0,0,0,121.02,0,0,0,116.887,0,0,0,0,0,102.27,122.08,0,0,0,109.73,100.968
1.4291E+12,0,121.234,108.533,0,115.655,101.478,103.899,0,0,0,0,0,122.29,0,0,0,116.809,0,0,0,0,0,102.99,121.9,0,0,0,110.15,100.937
1.42902E+12,0,120.693,108.799,0,115.288,100.875,103.504,0,0,0,0,0,121.88,0,0,0,116.367,0,0,0,0,0,102.67,121.67,0,0,0,110.57,101.082
1.42893E+12,0,120.54,108.463,0,115.089,100.618,103.36,0,0,0,0,0,122.19,0,0,0,116.2,0,0,0,0,0,103.07,121.23,0,0,0,109.76,100.613
1.42867E+12,0,120.55,108.258,0,115.124,100.631,103.35,0,0,0,0,0,122.42,0,0,0,116.16,0,0,0,0,0,103.31,120.96,0,0,0,109.82,100.437
1.42859E+12,0,120.38,108.28,0,115.17,100.449,103.272,0,0,0,0,0,122.08,0,0,0,116.082,0,0,0,0,0,103.14,120.82,0,0,0,109.96,100.375
1.4285E+12,0,120.37,108.587,0,115.168,100.524,103.27,0,0,0,0,0,122.57,0,0,0,116.03,0,0,0,0,0,103.54,120.73,0,0,0,109.97,100.925
1.42841E+12,0,120.241,108.568,0,114.934,100.335,107.84,0,0,0,0,0,122.73,0,0,0,115.772,0,0,0,0,0,103.82,120.46,0,0,0,109.85,100.8
1.42833E+12,0,120.25,108.535,0,114.847,100.158,107.84,0,0,0,0,0,122.11,0,0,0,115.75,0,0,0,0,0,103.31,120.32,0,0,0,109.87,100.894
1.42798E+12,0,120.17,108.867,0,114.847,100.158,107.8,0,0,0,0,0,122.17,0,0,0,115.68,0,0,0,0,0,103.36,120.32,0,0,0,109.87,100.8
1.4279E+12,0,120.374,108.854,0,115.154,100.417,107.958,0,0,0,0,0,122.5,0,0,0,116.017,0,0,0,0,0,103.61,120.8,0,0,0,110.31,101.207
1.42781E+12,0,120.32,108.432,0,115.004,100.237,107.84,0,0,0,0,0,122.36,0,0,0,115.9,0,0,0,0,0,103.72,120.8,0,0,0,110.1,100.519
1.42772E+12,0,119.963,108.292,0,114.784,99.947,107.613,0,0,0,0,0,121.67,0,0,0,115.606,0,0,0,0,0,103.03,120.8,0,0,0,110.11,100.425
1.42746E+12,0,119.96,108.288,0,114.836,99.981,107.58,0,0,0,0,0,121.4,0,0,0,115.49,0,0,0,0,0,102.5,120.8,0,0,0,110.37,100.437
1.42738E+12,0,119.965,107.751,0,114.738,100.02,107.507,0,0,0,0,0,121.61,0,0,0,115.486,0,0,0,0,0,103.03,120.8,0,0,0,110.02,100.05
1.42729E+12,0,119.91,108.597,0,114.707,99.929,107.45,0,0,0,0,0,121.47,0,0,0,115.42,0,0,0,0,0,102.78,120.79,0,0,0,110.91,100.625
1.4272E+12,0,119.946,108.997,0,114.669,99.945,107.437,0,0,0,0,0,121.56,0,0,0,115.453,0,0,0,0,0,102.8,120.79,0,0,0,110.64,101.093
1.42712E+12,0,120.17,108.956,0,114.817,100.1,107.554,0,0,0,0,0,121.9,0,0,0,115.427,0,0,0,0,0,103.12,120.54,0,0,0,110.63,100.769
1.42686E+12,0,120.69,108.997,0,115.264,100.613,107.919,0,0,0,0,0,122.87,0,0,0,115.901,0,0,0,0,0,103.84,120.47,0,0,0,110.55,100.613
1.42677E+12,0,120.664,108.936,0,115.225,100.449,107.878,0,0,0,0,0,122.31,0,0,0,115.841,0,0,0,0,0,103.23,119.83,0,0,0,110.54,100.269
1.42669E+12,0,120.39,108.827,0,115.278,100.162,107.741,0,0,0,0,0,121.72,0,0,0,115.825,0,0,0,0,0,102.77,120.12,0,0,0,109.86,100.738
1.4266E+12,0,119.86,107.919,0,114.534,99.63,107.035,0,0,0,0,0,122.17,0,0,0,115.276,0,0,0,0,0,103.29,118.32,0,0,0,109.08,99.531
1.42651E+12,0,120.035,107.729,0,114.514,99.802,106.995,0,0,0,0,0,123.06,0,0,0,115.385,0,0,0,0,0,103.98,118.49,0,0,0,109.11,99.332
1.42625E+12,0,120.2,107.31,0,114.757,99.99,107.276,0,0,0,0,0,123.26,0,0,0,115.615,0,0,0,0,0,104.14,118.31,0,0,0,108.93,98.968
1.42617E+12,0,120.249,107.119,0,114.791,99.984,107.312,0,0,0,0,0,123.39,0,0,0,115.703,0,0,0,0,0,104.17,117.94,0,0,0,108.58,99.019
1.42608E+12,0,120.636,107.075,0,115.007,100.185,107.776,0,0,0,0,0,123.63,0,0,0,116.064,0,0,0,0,0,104.3,117.09,0,0,0,107.93,99.031
1.42599E+12,0,120.352,106.75,0,115.145,99.813,107.645,0,0,0,0,0,122.69,0,0,0,115.886,0,0,0,0,0,103.41,117.11,0,0,0,107.99,98.812
1.42591E+12,0,119.6,106.398,0,114.448,98.954,106.84,0,0,0,0,0,122.05,0,0,0,115.08,0,0,0,0,0,103.08,116.58,0,0,0,106.83,98.238
1.42565E+12,0,118.785,105.994,0,113.589,98.093,106.072,0,0,0,0,0,121.61,0,0,0,114.233,0,0,0,0,0,101.18,115.97,0,0,0,106.68,97.812
1.42557E+12,0,119.267,106.818,0,114.12,98.645,106.583,0,0,0,0,0,121.78,0,0,0,114.65,0,0,0,0,0,101.18,116.39,0,0,0,107.49,98.894
1.42548E+12,0,118.84,107.001,0,113.831,98.27,106.14,0,0,0,0,0,120.92,0,0,0,114.2,0,0,0,0,0,101.18,116.64,0,0,0,107.3,98.937
1.42539E+12,0,118.985,107.843,0,114.279,98.339,106.32,0,0,0,0,0,120.71,0,0,0,114.4,0,0,0,0,0,112.68,116.83,0,0,0,107.69,98.906
1.42531E+12,0,119.27,108.347,0,114.533,98.618,106.43,0,0,0,0,0,121.4,0,0,0,114.58,0,0,0,0,0,113.22,117.29,0,0,0,108.22,99.207
1.42505E+12,0,119.49,109.067,0,115.013,99.004,106.65,0,0,0,0,0,121.54,0,0,0,114.9,0,0,0,0,0,113.45,117.2,0,0,0,108.34,99.863
1.42496E+12,0,119.692,108.542,0,115.346,99.143,106.866,0,0,0,0,0,121.34,0,0,0,115.146,0,0,0,0,0,113.17,118.29,0,0,0,108.9,99.832
1.42487E+12,0,119.459,108.831,0,114.908,98.91,106.705,0,0,0,0,0,120.3,0,0,0,114.905,0,0,0,0,0,112.25,118.03,0,0,0,109.11,100.238
